,fecha_I,fecha_O,temporada_alta,dif_min,atraso_15,periodo_dia
62555,2017-12-24 13:35:00,2017-12-24 13:31:00,1,4,0,tarde
62556,2017-12-25 13:35:00,2017-12-25 13:40:00,1,5,0,tarde
62557,2017-12-26 13:35:00,2017-12-26 13:47:00,1,12,0,tarde
62558,2017-12-27 13:35:00,2017-12-27 13:47:00,1,12,0,tarde
62559,2017-12-28 13:35:00,2017-12-28 13:32:00,1,3,0,tarde
62560,2017-12-29 13:35:00,2017-12-29 13:30:00,1,5,0,tarde
62561,2017-12-30 13:35:00,2017-12-30 13:29:00,1,6,0,tarde
62562,2017-12-31 13:35:00,2017-12-31 13:50:00,1,15,0,tarde
62563,2017-12-02 12:45:00,2017-12-02 12:42:00,0,3,0,tarde
62564,2017-12-03 12:45:00,2017-12-03 12:51:00,0,6,0,tarde
62565,2017-12-04 12:45:00,2017-12-04 12:45:00,0,0,0,tarde
62566,2017-12-05 12:45:00,2017-12-05 12:46:00,0,1,0,tarde
62567,2017-12-06 12:45:00,2017-12-06 12:38:00,0,7,0,tarde
62568,2017-12-07 12:45:00,2017-12-07 12:42:00,0,3,0,tarde
62569,2017-12-09 12:45:00,2017-12-09 13:51:00,0,66,1,tarde
62570,2017-12-10 12:45:00,2017-12-10 12:57:00,0,12,0,tarde
62571,2017-12-11 12:45:00,2017-12-11 14:07:00,0,82,1,tarde
62572,2017-12-12 12:45:00,2017-12-12 13:44:00,0,59,1,tarde
62573,2017-12-13 12:45:00,2017-12-13 12:51:00,0,6,0,tarde
62574,2017-12-14 12:45:00,2017-12-14 12:53:00,0,8,0,tarde
62575,2017-12-16 12:45:00,2017-12-16 12:58:00,1,13,0,tarde
62576,2017-12-17 12:45:00,2017-12-17 12:46:00,1,1,0,tarde
62577,2017-12-18 12:45:00,2017-12-18 12:59:00,1,14,0,tarde
62578,2017-12-20 12:45:00,2017-12-20 13:25:00,1,40,1,tarde
62579,2017-12-21 12:45:00,2017-12-21 13:04:00,1,19,1,tarde
62580,2017-12-23 12:45:00,2017-12-23 13:11:00,1,26,1,tarde
62581,2017-12-24 12:45:00,2017-12-24 12:41:00,1,4,0,tarde
62582,2017-12-25 12:45:00,2017-12-25 12:40:00,1,5,0,tarde
62583,2017-12-26 12:45:00,2017-12-26 12:45:00,1,0,0,tarde
62584,2017-12-27 12:45:00,2017-12-27 12:44:00,1,1,0,tarde
62585,2017-12-28 12:45:00,2017-12-28 12:36:00,1,9,0,tarde
62586,2017-12-30 12:45:00,2017-12-30 12:45:00,1,0,0,tarde
62587,2017-12-31 12:45:00,2017-12-31 12:41:00,1,4,0,tarde
62588,2017-12-16 01:00:00,2017-12-16 01:46:00,1,46,1,noche
62589,2017-12-18 22:30:00,2017-12-18 23:03:00,1,33,1,noche
62590,2017-12-20 22:30:00,2017-12-20 23:34:00,1,64,1,noche
62591,2017-12-22 22:30:00,2017-12-22 23:29:00,1,59,1,noche
62592,2017-12-27 22:30:00,2017-12-27 22:33:00,1,3,0,noche
62593,2017-12-01 06:55:00,2017-12-01 06:48:00,0,7,0,mañana
62594,2017-12-02 06:55:00,2017-12-02 06:55:00,0,0,0,mañana
62595,2017-12-03 06:55:00,2017-12-03 06:43:00,0,12,0,mañana
62596,2017-12-04 06:55:00,2017-12-04 06:55:00,0,0,0,mañana
62597,2017-12-05 06:55:00,2017-12-05 06:56:00,0,1,0,mañana
62598,2017-12-06 06:55:00,2017-12-06 07:03:00,0,8,0,mañana
62599,2017-12-07 06:55:00,2017-12-07 07:00:00,0,5,0,mañana
62600,2017-12-08 06:55:00,2017-12-08 07:02:00,0,7,0,mañana
62601,2017-12-09 06:55:00,2017-12-09 07:07:00,0,12,0,mañana
62602,2017-12-10 06:55:00,2017-12-10 07:00:00,0,5,0,mañana
62603,2017-12-11 06:55:00,2017-12-11 06:56:00,0,1,0,mañana
62604,2017-12-12 06:55:00,2017-12-12 06:56:00,0,1,0,mañana
62605,2017-12-13 06:55:00,2017-12-13 07:02:00,0,7,0,mañana
62606,2017-12-14 06:55:00,2017-12-14 06:56:00,0,1,0,mañana
62607,2017-12-15 06:55:00,2017-12-15 07:07:00,0,12,0,mañana
62608,2017-12-16 06:55:00,2017-12-16 07:07:00,1,12,0,mañana
62609,2017-12-17 06:55:00,2017-12-17 07:06:00,1,11,0,mañana
62610,2017-12-18 06:55:00,2017-12-18 07:12:00,1,17,1,mañana
62611,2017-12-19 06:55:00,2017-12-19 06:55:00,1,0,0,mañana
62612,2017-12-20 06:55:00,2017-12-20 08:07:00,1,72,1,mañana
62613,2017-12-21 06:55:00,2017-12-21 07:22:00,1,27,1,mañana
62614,2017-12-22 06:55:00,2017-12-22 07:11:00,1,16,1,mañana
62615,2017-12-23 06:55:00,2017-12-23 06:53:00,1,2,0,mañana
62616,2017-12-24 06:55:00,2017-12-24 07:14:00,1,19,1,mañana
62617,2017-12-25 06:55:00,2017-12-25 06:56:00,1,1,0,mañana
62618,2017-12-26 06:55:00,2017-12-26 06:55:00,1,0,0,mañana
62619,2017-12-27 06:55:00,2017-12-27 06:43:00,1,12,0,mañana
62620,2017-12-28 06:55:00,2017-12-28 07:28:00,1,33,1,mañana
62621,2017-12-29 06:55:00,2017-12-29 06:52:00,1,3,0,mañana
62622,2017-12-30 06:55:00,2017-12-30 06:50:00,1,5,0,mañana
62623,2017-12-31 06:55:00,2017-12-31 06:47:00,1,8,0,mañana
62643,2017-12-01 13:40:00,2017-12-01 13:49:00,0,9,0,tarde
62644,2017-12-02 13:40:00,2017-12-02 13:46:00,0,6,0,tarde
62645,2017-12-03 13:40:00,2017-12-03 13:37:00,0,3,0,tarde
62646,2017-12-04 13:40:00,2017-12-04 13:46:00,0,6,0,tarde
62647,2017-12-05 13:40:00,2017-12-05 13:35:00,0,5,0,tarde
62648,2017-12-06 13:40:00,2017-12-06 13:31:00,0,9,0,tarde
62649,2017-12-07 13:40:00,2017-12-07 13:34:00,0,6,0,tarde
62650,2017-12-08 13:40:00,2017-12-08 13:37:00,0,3,0,tarde
62651,2017-12-09 13:40:00,2017-12-09 13:35:00,0,5,0,tarde
62652,2017-12-10 13:40:00,2017-12-10 13:43:00,0,3,0,tarde
62653,2017-12-11 13:40:00,2017-12-11 13:40:00,0,0,0,tarde
62654,2017-12-12 13:40:00,2017-12-12 13:43:00,0,3,0,tarde
62655,2017-12-13 13:40:00,2017-12-13 13:28:00,0,12,0,tarde
62656,2017-12-14 13:40:00,2017-12-14 13:43:00,0,3,0,tarde
62657,2017-12-15 13:40:00,2017-12-15 13:50:00,0,10,0,tarde
62658,2017-12-16 13:40:00,2017-12-16 13:36:00,1,4,0,tarde
62659,2017-12-17 13:40:00,2017-12-17 13:47:00,1,7,0,tarde
62660,2017-12-18 13:40:00,2017-12-18 13:34:00,1,6,0,tarde
62661,2017-12-19 13:40:00,2017-12-19 13:41:00,1,1,0,tarde
62662,2017-12-20 13:40:00,2017-12-20 14:02:00,1,22,1,tarde
62663,2017-12-21 13:40:00,2017-12-21 13:58:00,1,18,1,tarde
62664,2017-12-22 13:40:00,2017-12-22 13:48:00,1,8,0,tarde
62665,2017-12-23 13:40:00,2017-12-23 13:34:00,1,6,0,tarde
62666,2017-12-24 13:40:00,2017-12-24 13:32:00,1,8,0,tarde
62667,2017-12-25 13:40:00,2017-12-25 13:32:00,1,8,0,tarde
62668,2017-12-26 13:40:00,2017-12-26 13:38:00,1,2,0,tarde
62669,2017-12-27 13:40:00,2017-12-27 13:40:00,1,0,0,tarde
62670,2017-12-28 13:40:00,2017-12-28 13:40:00,1,0,0,tarde
62671,2017-12-29 13:40:00,2017-12-29 13:43:00,1,3,0,tarde
62672,2017-12-30 13:40:00,2017-12-30 13:38:00,1,2,0,tarde
62673,2017-12-31 13:40:00,2017-12-31 14:02:00,1,22,1,tarde
62674,2017-12-01 00:55:00,2017-12-01 00:59:00,0,4,0,noche
62675,2017-12-02 00:55:00,2017-12-02 00:46:00,0,9,0,noche
62676,2017-12-03 00:55:00,2017-12-03 01:46:00,0,51,1,noche
62677,2017-12-04 00:55:00,2017-12-04 00:56:00,0,1,0,noche
62678,2017-12-05 00:55:00,2017-12-05 00:49:00,0,6,0,noche
62679,2017-12-06 00:55:00,2017-12-06 00:55:00,0,0,0,noche
62680,2017-12-07 00:55:00,2017-12-07 01:03:00,0,8,0,noche
62681,2017-12-08 00:55:00,2017-12-08 00:45:00,0,10,0,noche
62682,2017-12-09 00:55:00,2017-12-09 01:49:00,0,54,1,noche
62683,2017-12-10 00:55:00,2017-12-10 01:38:00,0,43,1,noche
62684,2017-12-11 00:55:00,2017-12-11 00:45:00,0,10,0,noche
62685,2017-12-12 00:55:00,2017-12-12 01:05:00,0,10,0,noche
62686,2017-12-13 00:55:00,2017-12-13 00:55:00,0,0,0,noche
62687,2017-12-14 00:55:00,2017-12-14 01:01:00,0,6,0,noche
62688,2017-12-15 00:55:00,2017-12-15 00:46:00,0,9,0,noche
62689,2017-12-16 00:55:00,2017-12-16 00:52:00,1,3,0,noche
62690,2017-12-17 00:55:00,2017-12-17 00:50:00,1,5,0,noche
62691,2017-12-18 00:55:00,2017-12-18 00:45:00,1,10,0,noche
62692,2017-12-19 00:55:00,2017-12-19 01:17:00,1,22,1,noche
62693,2017-12-20 00:55:00,2017-12-20 01:57:00,1,62,1,noche
62694,2017-12-21 00:55:00,2017-12-21 01:43:00,1,48,1,noche
62695,2017-12-22 00:55:00,2017-12-22 01:01:00,1,6,0,noche
62696,2017-12-23 00:55:00,2017-12-23 00:49:00,1,6,0,noche
62697,2017-12-27 00:55:00,2017-12-27 00:50:00,1,5,0,noche
62698,2017-12-28 00:55:00,2017-12-28 00:42:00,1,13,0,noche
62699,2017-12-29 00:55:00,2017-12-29 00:55:00,1,0,0,noche
62700,2017-12-30 00:55:00,2017-12-30 00:46:00,1,9,0,noche
62701,2017-12-31 00:55:00,2017-12-31 01:37:00,1,42,1,noche
62702,2017-12-01 23:30:00,2017-12-01 23:24:00,0,6,0,noche
62703,2017-12-02 23:30:00,2017-12-02 23:29:00,0,1,0,noche
62704,2017-12-03 23:30:00,2017-12-03 23:19:00,0,11,0,noche
62705,2017-12-04 23:30:00,2017-12-04 23:19:00,0,11,0,noche
62706,2017-12-06 23:30:00,2017-12-06 23:27:00,0,3,0,noche
62707,2017-12-07 23:30:00,2017-12-07 23:20:00,0,10,0,noche
62708,2017-12-08 23:30:00,2017-12-08 23:24:00,0,6,0,noche
62709,2017-12-09 23:30:00,2017-12-09 23:19:00,0,11,0,noche
62710,2017-12-10 23:30:00,2017-12-10 23:20:00,0,10,0,noche
62711,2017-12-11 23:30:00,2017-12-11 23:25:00,0,5,0,noche
62712,2017-12-12 23:30:00,2017-12-12 23:27:00,0,3,0,noche
62713,2017-12-13 23:30:00,2017-12-13 23:23:00,0,7,0,noche
62714,2017-12-14 23:30:00,2017-12-14 23:22:00,0,8,0,noche
62715,2017-12-15 23:30:00,2017-12-15 23:24:00,0,6,0,noche
62716,2017-12-16 23:30:00,2017-12-16 23:25:00,1,5,0,noche
62717,2017-12-17 23:30:00,2017-12-17 23:24:00,1,6,0,noche
62718,2017-12-18 23:30:00,2017-12-18 23:38:00,1,8,0,noche
62719,2017-12-19 23:30:00,2017-12-19 23:31:00,1,1,0,noche
62720,2017-12-20 23:30:00,2017-12-20 23:30:00,1,0,0,noche
62721,2017-12-21 23:30:00,2017-12-22 00:06:00,1,36,1,noche
62722,2017-12-22 23:30:00,2017-12-22 23:25:00,1,5,0,noche
62723,2017-12-23 23:30:00,2017-12-23 23:21:00,1,9,0,noche
62724,2017-12-24 23:30:00,2017-12-24 23:19:00,1,11,0,noche
62725,2017-12-25 23:30:00,2017-12-25 23:28:00,1,2,0,noche
62726,2017-12-26 23:30:00,2017-12-26 23:35:00,1,5,0,noche
62727,2017-12-27 23:30:00,2017-12-27 23:26:00,1,4,0,noche
62728,2017-12-28 23:30:00,2017-12-28 23:27:00,1,3,0,noche
62729,2017-12-29 23:30:00,2017-12-29 23:39:00,1,9,0,noche
62730,2017-12-30 23:30:00,2017-12-30 23:25:00,1,5,0,noche
62731,2017-12-31 23:30:00,2017-12-31 23:22:00,1,8,0,noche
62732,2017-12-01 13:25:00,2017-12-01 13:41:00,0,16,1,tarde
62733,2017-12-04 13:25:00,2017-12-04 13:30:00,0,5,0,tarde
62734,2017-12-05 13:25:00,2017-12-05 13:37:00,0,12,0,tarde
62735,2017-12-06 13:25:00,2017-12-06 13:41:00,0,16,1,tarde
62736,2017-12-07 13:25:00,2017-12-07 13:39:00,0,14,0,tarde
62737,2017-12-08 13:25:00,2017-12-08 13:41:00,0,16,1,tarde
62738,2017-12-11 13:25:00,2017-12-11 13:33:00,0,8,0,tarde
62739,2017-12-12 13:25:00,2017-12-12 13:58:00,0,33,1,tarde
62740,2017-12-13 13:25:00,2017-12-13 13:37:00,0,12,0,tarde
62741,2017-12-14 13:25:00,2017-12-14 13:30:00,0,5,0,tarde
62742,2017-12-15 13:25:00,2017-12-15 13:39:00,0,14,0,tarde
62743,2017-12-18 13:25:00,2017-12-18 13:28:00,1,3,0,tarde
62744,2017-12-19 13:25:00,2017-12-19 13:50:00,1,25,1,tarde
62745,2017-12-20 13:25:00,2017-12-20 13:39:00,1,14,0,tarde
62746,2017-12-21 13:25:00,2017-12-21 13:43:00,1,18,1,tarde
62747,2017-12-22 13:25:00,2017-12-22 13:51:00,1,26,1,tarde
62748,2017-12-25 13:25:00,2017-12-25 13:22:00,1,3,0,tarde
62749,2017-12-26 13:25:00,2017-12-26 13:47:00,1,22,1,tarde
62750,2017-12-27 13:25:00,2017-12-27 13:28:00,1,3,0,tarde
62751,2017-12-28 13:25:00,2017-12-28 13:47:00,1,22,1,tarde
62752,2017-12-29 13:25:00,2017-12-29 13:43:00,1,18,1,tarde
62753,2017-12-04 12:20:00,2017-12-04 12:28:00,0,8,0,tarde
62754,2017-12-05 12:20:00,2017-12-05 12:18:00,0,2,0,tarde
62755,2017-12-06 12:20:00,2017-12-06 12:19:00,0,1,0,tarde
62756,2017-12-07 12:20:00,2017-12-07 12:19:00,0,1,0,tarde
62757,2017-12-12 12:20:00,2017-12-12 12:50:00,0,30,1,tarde
62758,2017-12-13 12:20:00,2017-12-13 12:26:00,0,6,0,tarde
62759,2017-12-14 12:20:00,2017-12-14 12:36:00,0,16,1,tarde
62760,2017-12-18 12:20:00,2017-12-18 12:21:00,1,1,0,tarde
62761,2017-12-19 12:20:00,2017-12-19 12:23:00,1,3,0,tarde
62762,2017-12-20 12:20:00,2017-12-20 12:33:00,1,13,0,tarde
62763,2017-12-21 12:20:00,2017-12-21 13:47:00,1,87,1,tarde
62764,2017-12-25 12:20:00,2017-12-25 12:32:00,1,12,0,tarde
62765,2017-12-26 12:20:00,2017-12-26 12:31:00,1,11,0,tarde
62766,2017-12-27 12:20:00,2017-12-27 12:22:00,1,2,0,tarde
62767,2017-12-28 12:20:00,2017-12-28 12:25:00,1,5,0,tarde
62768,2017-12-01 13:20:00,2017-12-01 13:37:00,0,17,1,tarde
62769,2017-12-02 13:20:00,2017-12-02 13:27:00,0,7,0,tarde
62770,2017-12-03 13:20:00,2017-12-03 14:00:00,0,40,1,tarde
62771,2017-12-04 13:20:00,2017-12-04 13:24:00,0,4,0,tarde
62772,2017-12-05 13:20:00,2017-12-05 13:27:00,0,7,0,tarde
62773,2017-12-06 13:20:00,2017-12-06 13:18:00,0,2,0,tarde
62774,2017-12-07 13:20:00,2017-12-07 13:55:00,0,35,1,tarde
62775,2017-12-08 13:20:00,2017-12-08 13:45:00,0,25,1,tarde
62776,2017-12-09 13:20:00,2017-12-09 13:37:00,0,17,1,tarde
62777,2017-12-10 13:20:00,2017-12-10 13:30:00,0,10,0,tarde
62778,2017-12-11 13:20:00,2017-12-11 13:26:00,0,6,0,tarde
62779,2017-12-12 13:20:00,2017-12-12 13:24:00,0,4,0,tarde
62780,2017-12-13 13:20:00,2017-12-13 13:32:00,0,12,0,tarde
62781,2017-12-14 13:20:00,2017-12-14 13:35:00,0,15,0,tarde
62782,2017-12-15 13:20:00,2017-12-15 15:15:00,0,115,1,tarde
62783,2017-12-16 13:20:00,2017-12-16 13:20:00,1,0,0,tarde
62784,2017-12-17 13:20:00,2017-12-17 13:23:00,1,3,0,tarde
62785,2017-12-18 13:20:00,2017-12-18 13:37:00,1,17,1,tarde
62786,2017-12-19 13:20:00,2017-12-19 13:20:00,1,0,0,tarde
62787,2017-12-20 13:20:00,2017-12-20 13:46:00,1,26,1,tarde
62788,2017-12-21 13:20:00,2017-12-21 14:36:00,1,76,1,tarde
62789,2017-12-22 13:20:00,2017-12-22 13:29:00,1,9,0,tarde
62790,2017-12-23 13:20:00,2017-12-23 13:24:00,1,4,0,tarde
62791,2017-12-24 13:20:00,2017-12-24 13:34:00,1,14,0,tarde
62792,2017-12-25 13:20:00,2017-12-25 13:14:00,1,6,0,tarde
62793,2017-12-26 13:20:00,2017-12-26 13:38:00,1,18,1,tarde
62794,2017-12-27 13:20:00,2017-12-27 13:16:00,1,4,0,tarde
62795,2017-12-28 13:20:00,2017-12-28 13:29:00,1,9,0,tarde
62796,2017-12-29 13:20:00,2017-12-29 13:29:00,1,9,0,tarde
62797,2017-12-30 13:20:00,2017-12-30 13:30:00,1,10,0,tarde
62798,2017-12-31 13:20:00,2017-12-31 13:11:00,1,9,0,tarde
62799,2017-12-01 04:10:00,2017-12-01 04:18:00,0,8,0,noche
62800,2017-12-02 04:10:00,2017-12-02 04:13:00,0,3,0,noche
62801,2017-12-03 04:10:00,2017-12-03 04:15:00,0,5,0,noche
62802,2017-12-04 04:10:00,2017-12-04 04:08:00,0,2,0,noche
62803,2017-12-05 04:10:00,2017-12-05 04:08:00,0,2,0,noche
62804,2017-12-06 04:10:00,2017-12-06 04:10:00,0,0,0,noche
62805,2017-12-07 04:10:00,2017-12-07 04:14:00,0,4,0,noche
62806,2017-12-08 04:10:00,2017-12-08 04:27:00,0,17,1,noche
62807,2017-12-09 04:10:00,2017-12-09 04:33:00,0,23,1,noche
62808,2017-12-10 04:10:00,2017-12-10 04:12:00,0,2,0,noche
62809,2017-12-11 04:10:00,2017-12-11 04:11:00,0,1,0,noche
62810,2017-12-12 04:10:00,2017-12-12 04:19:00,0,9,0,noche
62811,2017-12-13 04:10:00,2017-12-13 04:11:00,0,1,0,noche
62812,2017-12-14 04:10:00,2017-12-14 04:07:00,0,3,0,noche
62813,2017-12-15 04:10:00,2017-12-15 04:08:00,0,2,0,noche
62814,2017-12-16 04:10:00,2017-12-16 04:24:00,1,14,0,noche
62815,2017-12-17 04:10:00,2017-12-17 04:17:00,1,7,0,noche
62816,2017-12-18 04:10:00,2017-12-18 04:26:00,1,16,1,noche
62817,2017-12-19 04:10:00,2017-12-19 04:20:00,1,10,0,noche
62818,2017-12-20 04:10:00,2017-12-20 04:11:00,1,1,0,noche
62819,2017-12-21 04:10:00,2017-12-21 04:35:00,1,25,1,noche
62820,2017-12-22 04:10:00,2017-12-22 04:38:00,1,28,1,noche
62821,2017-12-23 04:10:00,2017-12-23 04:13:00,1,3,0,noche
62822,2017-12-24 04:10:00,2017-12-24 04:22:00,1,12,0,noche
62823,2017-12-25 04:10:00,2017-12-25 04:33:00,1,23,1,noche
62824,2017-12-26 04:10:00,2017-12-26 04:18:00,1,8,0,noche
62825,2017-12-27 04:10:00,2017-12-27 04:22:00,1,12,0,noche
62826,2017-12-28 04:10:00,2017-12-28 04:15:00,1,5,0,noche
62827,2017-12-29 04:10:00,2017-12-29 04:26:00,1,16,1,noche
62828,2017-12-30 04:10:00,2017-12-30 04:18:00,1,8,0,noche
62829,2017-12-31 04:10:00,2017-12-31 04:09:00,1,1,0,noche
62830,2017-12-02 18:35:00,2017-12-02 19:43:00,0,68,1,tarde
62831,2017-12-04 18:35:00,2017-12-04 18:39:00,0,4,0,tarde
62832,2017-12-06 18:35:00,2017-12-06 18:48:00,0,13,0,tarde
62833,2017-12-07 18:35:00,2017-12-07 18:34:00,0,1,0,tarde
62834,2017-12-09 18:35:00,2017-12-09 18:40:00,0,5,0,tarde
62835,2017-12-11 18:35:00,2017-12-11 18:34:00,0,1,0,tarde
62836,2017-12-13 18:35:00,2017-12-13 18:43:00,0,8,0,tarde
62837,2017-12-14 18:35:00,2017-12-14 18:42:00,0,7,0,tarde
62838,2017-12-16 18:35:00,2017-12-16 19:00:00,1,25,1,tarde
62839,2017-12-18 18:35:00,2017-12-18 18:42:00,1,7,0,tarde
62840,2017-12-20 18:35:00,2017-12-20 18:40:00,1,5,0,tarde
62841,2017-12-23 18:35:00,2017-12-23 18:30:00,1,5,0,tarde
62842,2017-12-25 18:35:00,2017-12-25 18:36:00,1,1,0,tarde
62843,2017-12-27 18:35:00,2017-12-27 19:46:00,1,71,1,tarde
62844,2017-12-28 18:35:00,2017-12-28 18:32:00,1,3,0,tarde
62845,2017-12-30 18:35:00,2017-12-30 18:38:00,1,3,0,tarde
62846,2017-12-01 18:10:00,2017-12-01 18:08:00,0,2,0,tarde
62847,2017-12-02 18:10:00,2017-12-02 18:09:00,0,1,0,tarde
62848,2017-12-03 18:10:00,2017-12-03 18:17:00,0,7,0,tarde
62849,2017-12-04 18:10:00,2017-12-04 18:11:00,0,1,0,tarde
62850,2017-12-05 18:10:00,2017-12-05 18:10:00,0,0,0,tarde
62851,2017-12-06 18:10:00,2017-12-06 18:22:00,0,12,0,tarde
62852,2017-12-07 18:10:00,2017-12-07 18:26:00,0,16,1,tarde
62853,2017-12-08 18:10:00,2017-12-08 18:14:00,0,4,0,tarde
62854,2017-12-09 18:10:00,2017-12-09 18:13:00,0,3,0,tarde
62855,2017-12-10 18:10:00,2017-12-10 18:04:00,0,6,0,tarde
62856,2017-12-11 18:10:00,2017-12-11 18:16:00,0,6,0,tarde
62857,2017-12-12 18:10:00,2017-12-12 18:25:00,0,15,0,tarde
62858,2017-12-13 18:10:00,2017-12-13 18:12:00,0,2,0,tarde
62859,2017-12-14 18:10:00,2017-12-14 18:11:00,0,1,0,tarde
62860,2017-12-15 18:10:00,2017-12-15 18:20:00,0,10,0,tarde
62861,2017-12-16 18:10:00,2017-12-16 18:07:00,1,3,0,tarde
62862,2017-12-17 18:10:00,2017-12-17 18:13:00,1,3,0,tarde
62863,2017-12-18 18:10:00,2017-12-18 18:17:00,1,7,0,tarde
62864,2017-12-19 18:10:00,2017-12-19 18:10:00,1,0,0,tarde
62865,2017-12-20 18:10:00,2017-12-20 18:19:00,1,9,0,tarde
62866,2017-12-21 18:10:00,2017-12-21 18:46:00,1,36,1,tarde
62867,2017-12-22 18:10:00,2017-12-22 18:15:00,1,5,0,tarde
62868,2017-12-23 18:10:00,2017-12-23 18:19:00,1,9,0,tarde
62869,2017-12-24 18:10:00,2017-12-24 18:11:00,1,1,0,tarde
62870,2017-12-25 18:10:00,2017-12-25 18:08:00,1,2,0,tarde
62871,2017-12-26 18:10:00,2017-12-26 18:16:00,1,6,0,tarde
62872,2017-12-27 18:10:00,2017-12-27 19:29:00,1,79,1,tarde
62873,2017-12-28 18:10:00,2017-12-28 18:10:00,1,0,0,tarde
62874,2017-12-29 18:10:00,2017-12-29 18:27:00,1,17,1,tarde
62875,2017-12-30 18:10:00,2017-12-30 18:10:00,1,0,0,tarde
62876,2017-12-31 18:10:00,2017-12-31 18:09:00,1,1,0,tarde
62877,2017-12-01 20:50:00,2017-12-01 21:01:00,0,11,0,noche
62878,2017-12-03 20:50:00,2017-12-03 21:19:00,0,29,1,noche
62879,2017-12-05 20:50:00,2017-12-05 20:50:00,0,0,0,noche
62880,2017-12-08 20:50:00,2017-12-08 20:45:00,0,5,0,noche
62881,2017-12-10 20:50:00,2017-12-10 21:05:00,0,15,0,noche
62882,2017-12-12 20:50:00,2017-12-12 20:53:00,0,3,0,noche
62883,2017-12-15 20:50:00,2017-12-15 21:02:00,0,12,0,noche
62884,2017-12-17 20:50:00,2017-12-17 22:12:00,1,82,1,noche
62885,2017-12-19 20:50:00,2017-12-19 21:09:00,1,19,1,noche
62886,2017-12-22 20:50:00,2017-12-22 21:00:00,1,10,0,noche
62887,2017-12-24 20:50:00,2017-12-24 20:55:00,1,5,0,noche
62888,2017-12-26 20:50:00,2017-12-26 20:56:00,1,6,0,noche
62889,2017-12-29 20:50:00,2017-12-29 21:15:00,1,25,1,noche
62890,2017-12-31 20:50:00,2017-12-31 20:50:00,1,0,0,noche
62891,2017-12-01 08:40:00,2017-12-01 09:01:00,0,21,1,mañana
62892,2017-12-02 08:40:00,2017-12-02 08:43:00,0,3,0,mañana
62893,2017-12-03 08:40:00,2017-12-03 08:50:00,0,10,0,mañana
62894,2017-12-04 08:40:00,2017-12-04 08:41:00,0,1,0,mañana
62895,2017-12-05 08:40:00,2017-12-05 08:54:00,0,14,0,mañana
62896,2017-12-06 08:40:00,2017-12-06 08:44:00,0,4,0,mañana
62897,2017-12-07 08:40:00,2017-12-07 08:55:00,0,15,0,mañana
62898,2017-12-08 08:40:00,2017-12-08 08:33:00,0,7,0,mañana
62899,2017-12-09 08:40:00,2017-12-09 09:36:00,0,56,1,mañana
62900,2017-12-10 08:40:00,2017-12-10 09:01:00,0,21,1,mañana
62901,2017-12-11 08:40:00,2017-12-11 08:45:00,0,5,0,mañana
62902,2017-12-12 08:40:00,2017-12-12 08:37:00,0,3,0,mañana
62903,2017-12-13 08:40:00,2017-12-13 09:03:00,0,23,1,mañana
62904,2017-12-14 08:40:00,2017-12-14 08:37:00,0,3,0,mañana
62905,2017-12-15 08:40:00,2017-12-15 08:46:00,0,6,0,mañana
62906,2017-12-16 08:40:00,2017-12-16 09:04:00,1,24,1,mañana
62907,2017-12-17 08:40:00,2017-12-17 08:40:00,1,0,0,mañana
62908,2017-12-18 08:40:00,2017-12-18 08:42:00,1,2,0,mañana
62909,2017-12-19 08:40:00,2017-12-19 08:39:00,1,1,0,mañana
62910,2017-12-20 08:40:00,2017-12-20 08:49:00,1,9,0,mañana
62911,2017-12-21 08:40:00,2017-12-21 08:40:00,1,0,0,mañana
62912,2017-12-22 08:40:00,2017-12-22 08:54:00,1,14,0,mañana
62913,2017-12-23 08:40:00,2017-12-23 08:43:00,1,3,0,mañana
62914,2017-12-24 08:40:00,2017-12-24 08:45:00,1,5,0,mañana
62915,2017-12-25 08:40:00,2017-12-25 08:54:00,1,14,0,mañana
62916,2017-12-26 08:40:00,2017-12-26 08:43:00,1,3,0,mañana
62917,2017-12-27 08:40:00,2017-12-27 08:57:00,1,17,1,mañana
62918,2017-12-28 08:40:00,2017-12-28 08:47:00,1,7,0,mañana
62919,2017-12-29 08:40:00,2017-12-29 08:59:00,1,19,1,mañana
62920,2017-12-30 08:40:00,2017-12-30 08:58:00,1,18,1,mañana
62921,2017-12-31 08:40:00,2017-12-31 08:44:00,1,4,0,mañana
62922,2017-12-02 13:35:00,2017-12-02 13:58:00,0,23,1,tarde
62923,2017-12-03 13:35:00,2017-12-03 13:52:00,0,17,1,tarde
62924,2017-12-04 13:35:00,2017-12-04 13:50:00,0,15,0,tarde
62925,2017-12-05 13:35:00,2017-12-05 14:01:00,0,26,1,tarde
62926,2017-12-09 13:35:00,2017-12-09 13:51:00,0,16,1,tarde
62927,2017-12-10 13:35:00,2017-12-10 14:41:00,0,66,1,tarde
62928,2017-12-11 13:35:00,2017-12-11 13:51:00,0,16,1,tarde
62929,2017-12-12 13:35:00,2017-12-12 13:50:00,0,15,0,tarde
62930,2017-12-16 13:35:00,2017-12-16 13:48:00,1,13,0,tarde
62931,2017-12-17 13:35:00,2017-12-17 14:30:00,1,55,1,tarde
62932,2017-12-19 13:35:00,2017-12-19 13:38:00,1,3,0,tarde
62933,2017-12-23 13:35:00,2017-12-23 13:53:00,1,18,1,tarde
